tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
453,22,10,13,13,12,5,21,24,4,3,4,23,23,8,25,25
454,22,9,12,12,13,5,20,24,3,3,4,23,23,7,25,25
455,22,8,11,11,14,6,19,24,2,4,4,23,23,6,25,25
456,21,7,10,10,15,7,18,25,1,5,5,23,23,5,25,25
457,20,6,9,9,15,8,17,25,1,5,6,23,23,4,25,25
458,19,5,8,8,15,8,16,25,1,5,7,23,23,3,25,25
459,18,4,7,7,16,8,15,24,2,6,8,23,23,2,25,25
460,17,3,6,6,17,9,14,23,3,7,9,23,23,1,25,25
461,16,2,5,5,17,10,13,22,4,8,9,23,23,1,25,25
462,15,1,4,4,17,10,12,21,5,9,9,23,23,1,25,25
463,14,1,3,3,18,10,11,20,5,10,10,23,23,2,25,25
464,13,1,2,2,19,11,10,19,5,10,11,23,23,3,25,25
465,12,2,1,1,20,12,9,18,6,10,12,23,23,4,25,25
466,11,3,1,1,21,13,8,17,7,11,13,23,23,5,25,25
467,10,4,1,1,22,13,7,16,8,12,13,23,23,5,25,25
468,9,4,2,2,23,13,6,15,9,12,13,23,23,5,25,25
469,8,4,3,3,24,14,5,14,9,12,14,23,23,6,25,25
470,7,5,3,4,24,15,4,13,9,13,14,23,23,6,25,25
471,6,6,3,5,24,16,3,12,10,14,14,23,23,6,25,25
472,5,7,4,6,23,17,2,11,11,15,15,23,23,7,25,25
473,4,8,4,7,22,18,1,10,12,15,16,23,23,7,25,25
474,3,8,4,7,21,18,1,9,12,15,17,23,23,7,25,25
475,2,8,5,7,20,18,1,8,12,16,18,23,23,8,25,25
476,1,9,6,8,19,19,2,7,13,17,19,23,23,9,25,25
477,1,9,6,9,18,20,2,6,14,17,19,23,23,9,25,25
478,1,9,6,10,17,21,2,5,14,17,19,23,23,9,25,25
479,2,10,7,11,16,21,3,4,14,18,20,23,23,10,25,25
480,2,11,8,11,15,21,4,3,15,18,21,23,23,10,25,25
481,2,12,9,11,14,22,5,2,15,18,22,23,23,10,25,25
482,3,12,9,12,13,23,6,1,15,19,23,23,23,11,25,25
483,3,12,9,12,12,24,7,1,16,20,23,23,23,12,25,25
484,3,13,10,12,11,24,7,1,17,21,23,23,23,13,25,25
485,4,13,10,13,10,24,7,2,18,22,24,23,23,14,25,25
486,4,13,10,13,9,25,8,3,19,23,24,22,22,15,25,25
487,4,14,11,13,8,25,9,3,19,24,24,21,21,16,25,25
488,5,15,12,14,7,25,10,3,19,24,23,20,20,16,25,25
489,6,15,13,15,6,24,11,4,20,24,22,19,19,16,25,25
490,7,15,14,15,5,23,12,4,21,23,21,18,18,17,25,25
491,8,16,15,15,4,22,12,4,21,22,20,17,17,17,25,25
492,8,17,16,16,3,21,12,5,21,21,19,16,16,17,25,25
493,8,18,16,17,2,20,13,6,22,20,18,15,15,18,25,25
494,9,18,16,17,1,19,14,6,23,19,17,14,14,18,25,25
495,10,18,17,17,1,18,14,6,23,18,16,13,13,18,25,25
496,11,19,18,18,1,17,14,7,23,17,15,12,12,19,25,25
497,11,19,19,19,2,16,15,8,24,16,14,11,11,19,25,25
498,11,19,20,20,3,15,16,9,25,15,13,10,10,19,25,25
