tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
266,1,8,3,9,2,1,15,16,17,8,15,23,23,24,22,8
267,1,8,3,9,3,1,15,16,17,9,15,23,23,24,22,9
268,1,8,3,9,4,1,15,16,17,10,15,23,23,25,22,10
269,1,8,4,9,5,2,16,16,17,10,15,23,23,25,22,11
270,2,8,4,9,5,3,16,16,17,10,15,23,23,25,22,12
271,3,8,4,9,5,3,16,16,17,11,15,23,23,24,22,13
272,3,8,5,9,6,3,17,16,17,12,15,23,23,23,22,14
273,3,8,5,9,6,4,17,16,17,12,15,23,23,22,22,15
274,4,8,5,9,6,4,17,16,17,12,15,23,23,21,22,16
275,4,8,6,9,7,4,16,16,17,13,15,23,23,20,22,17
276,4,8,7,9,7,5,15,16,17,13,15,23,23,19,22,18
277,5,8,7,9,7,5,14,16,17,13,15,23,23,18,22,18
278,5,8,7,9,8,5,13,16,17,14,15,23,23,17,22,18
279,5,8,8,9,8,6,12,16,17,14,15,23,23,16,22,19
280,6,8,9,9,8,6,11,16,17,14,15,23,23,15,22,19
281,6,8,9,9,9,6,10,16,17,15,15,23,23,14,22,19
282,6,8,9,9,9,7,9,16,17,16,15,23,23,13,22,20
283,7,8,8,9,9,7,8,16,17,16,15,23,23,12,22,20
284,7,8,7,9,8,7,7,16,17,16,15,23,23,11,22,20
285,7,8,6,9,7,8,6,16,17,17,15,23,23,10,22,21
286,8,8,5,9,6,8,5,16,17,17,15,23,23,9,22,21
287,8,8,4,9,5,8,4,16,17,17,15,23,23,8,22,21
288,8,8,3,9,4,9,3,16,17,16,15,23,23,7,22,22
289,9,8,2,9,3,9,2,16,17,15,15,23,23,6,22,22
290,9,8,1,9,2,9,1,16,17,14,15,23,23,5,22,22
291,9,8,1,9,1,8,1,16,17,13,15,23,23,4,22,23
292,8,8,1,9,1,7,1,16,17,12,15,23,23,3,22,24
293,7,8,1,9,1,6,2,16,17,11,15,23,23,2,22,24
294,6,8,1,9,2,5,3,16,17,10,15,23,23,1,22,24
295,5,8,1,9,2,4,4,16,17,9,15,23,23,1,22,25
296,4,8,1,9,2,3,5,16,17,8,15,23,23,1,22,25
297,3,8,1,9,3,2,6,16,17,7,15,23,23,2,22,25
298,2,8,1,9,4,1,7,16,17,6,15,23,23,3,22,24
299,1,8,2,9,4,1,8,16,17,5,15,23,23,4,22,23
300,1,8,3,9,4,1,9,16,17,4,15,23,23,5,22,22
301,1,8,3,9,5,2,10,16,17,3,15,23,23,6,22,21
302,2,8,3,9,5,2,10,16,17,2,15,23,23,7,22,20
303,3,8,4,9,5,2,10,16,17,1,15,23,23,8,22,19
304,3,8,5,9,6,3,11,16,17,1,15,23,23,9,22,18
305,3,8,5,9,6,3,11,16,17,1,15,23,23,10,22,17
306,4,8,5,9,6,3,11,16,17,2,15,23,23,11,22,16
307,4,8,6,9,7,4,12,16,17,3,15,23,23,12,22,15
308,4,8,6,9,8,4,12,16,17,4,15,23,23,13,22,14
309,5,8,6,9,9,4,12,16,17,5,15,23,23,14,22,13
310,5,8,7,9,9,5,13,16,17,6,15,23,23,15,22,12
311,5,8,7,9,9,6,13,16,17,7,15,23,23,16,22,11
312,6,8,7,9,8,6,13,16,17,8,15,23,23,17,22,10
313,6,8,8,9,7,6,14,16,17,9,15,23,23,18,22,9
314,6,8,8,9,6,7,15,16,17,10,15,23,23,18,22,8
315,7,8,8,9,5,7,15,16,17,11,15,23,23,18,22,7
316,7,8,9,9,4,7,15,16,17,11,15,23,23,19,22,6
317,7,8,9,9,3,8,16,16,17,11,15,23,23,20,22,5
318,8,8,9,9,2,8,16,16,17,12,15,23,23,20,22,4
319,8,8,8,9,1,8,16,16,17,12,15,23,23,20,22,3
320,8,8,7,9,1,9,17,16,17,12,15,23,23,21,22,2
321,7,8,6,9,1,9,17,16,17,13,15,23,23,21,22,1
322,6,8,5,9,2,9,17,16,17,13,15,23,23,21,22,1
323,5,8,4,9,2,8,16,16,17,13,15,23,23,22,22,1
324,4,8,3,9,2,7,15,16,17,14,15,23,23,22,22,2
325,3,8,2,9,3,6,14,16,17,14,15,23,23,22,22,3
326,2,8,1,9,4,5,13,16,17,14,15,23,23,23,22,4
327,1,8,1,9,4,4,12,16,17,15,15,23,23,24,22,5
328,1,8,1,9,4,3,11,16,17,15,15,23,23,24,22,6
329,1,8,2,9,5,2,10,16,17,15,15,23,23,24,22,7
330,2,8,3,9,5,1,9,16,17,16,15,23,23,25,22,8
331,3,8,4,9,5,1,8,16,17,17,15,23,23,25,22,9
332,3,8,4,9,6,1,7,16,17,17,15,23,23,25,22,10
333,3,8,4,9,6,2,6,16,17,17,15,23,23,24,22,11
334,4,8,5,9,6,3,5,16,17,16,15,23,23,23,22,12
335,4,8,6,9,7,3,4,16,17,15,15,23,23,22,22,13
336,4,8,6,9,7,3,3,16,17,14,15,23,23,21,22,14
337,5,8,6,9,7,4,2,16,17,13,15,23,23,20,22,15
338,6,8,7,9,8,4,1,16,17,12,15,23,23,19,22,16
339,6,8,8,9,8,4,1,16,17,11,15,23,23,18,22,17
340,6,8,9,9,8,5,1,16,17,10,15,23,23,17,22,18
341,7,8,9,9,7,5,2,16,17,9,15,23,23,16,22,19
342,7,8,9,9,6,5,3,16,17,8,15,23,23,15,22,19
343,7,8,9,9,5,6,4,16,17,7,15,23,23,14,22,19
344,8,8,9,9,4,6,5,16,17,6,15,23,23,13,22,20
345,8,8,9,9,3,6,6,16,17,5,15,23,23,12,22,20
346,8,8,9,9,2,7,7,16,17,4,15,23,23,11,22,20
347,9,8,9,9,1,8,8,16,17,3,15,23,23,10,22,21
348,9,8,9,9,1,8,9,16,17,2,15,23,23,9,22,21
349,9,8,9,9,1,8,10,16,17,1,15,23,23,8,22,21
350,8,8,9,9,2,7,10,16,17,1,15,23,23,7,22,22
351,7,8,9,9,2,6,10,16,17,1,15,23,23,6,22,23
352,6,8,9,9,2,5,11,16,17,2,15,23,23,5,22,23
353,5,8,9,9,3,4,12,16,17,3,15,23,23,4,22,23
354,4,8,9,9,4,3,12,16,17,4,15,23,23,3,22,24
355,3,8,9,9,4,2,12,16,17,5,15,23,23,2,22,24
356,2,8,9,9,4,1,13,16,17,6,15,23,23,1,22,24
357,1,8,9,9,5,1,13,16,17,7,15,23,23,1,22,25
358,1,8,9,9,5,1,13,16,17,8,15,23,23,1,22,25
359,1,8,9,9,5,2,14,16,17,9,15,23,23,2,22,25
360,2,8,9,9,6,2,14,16,17,10,15,23,23,3,22,24
361,2,8,9,9,6,2,14,16,17,10,15,23,23,4,22,23
362,2,8,9,9,6,3,15,16,17,10,15,23,23,5,22,22
