tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
404,3,13,12,9,4,19,3,17,5,2,14,11,23,6,3,1
405,4,13,11,9,4,20,3,18,5,2,14,11,24,5,3,2
406,4,12,11,10,4,20,2,19,4,2,13,11,24,4,3,3
407,4,11,11,11,3,20,1,20,3,1,12,10,24,3,4,4
408,5,10,10,11,3,21,1,21,2,1,11,10,23,3,5,5
409,6,9,10,11,3,21,1,22,2,1,11,10,22,3,6,6
410,6,9,10,12,2,21,2,23,2,2,11,9,21,2,7,6
411,6,9,9,12,1,22,3,23,3,3,10,9,20,1,7,6
412,7,9,9,12,1,22,4,23,4,4,9,9,19,1,7,7
413,8,9,9,13,1,22,5,24,5,5,8,8,18,1,8,8
414,9,9,8,14,2,23,6,24,6,6,7,8,17,2,9,8
415,10,9,7,14,3,24,6,24,7,7,7,8,16,3,10,8
416,11,8,7,14,4,25,6,25,8,8,7,7,15,4,11,8
417,12,7,7,15,5,25,7,25,9,9,6,7,14,4,12,9
418,12,6,6,15,5,25,7,25,10,10,6,7,13,4,12,10
419,12,6,5,15,5,24,7,24,10,11,6,6,13,4,12,11
420,12,6,5,16,5,23,7,23,10,12,5,6,13,5,13,11
421,12,6,5,16,6,23,7,22,11,13,5,6,13,5,13,11
422,13,6,4,16,7,23,8,22,11,13,5,5,13,5,13,12
423,13,5,4,17,7,22,8,22,11,13,4,4,12,6,14,13
424,13,4,4,18,7,21,8,21,12,14,3,3,11,6,15,13
425,14,4,3,18,8,20,9,20,13,15,2,2,11,6,15,13
426,14,4,2,18,9,19,9,20,14,16,1,1,11,7,15,14
427,14,3,2,19,10,18,9,20,15,17,1,1,10,7,15,14
428,14,3,2,20,11,17,10,19,16,18,1,1,9,7,15,14
429,15,3,2,21,12,16,10,18,17,19,2,2,9,8,16,15
430,15,4,1,21,12,15,10,17,17,19,3,3,9,8,16,15
431,15,5,1,21,12,14,11,17,17,19,3,4,8,8,16,15
432,15,6,1,22,13,13,11,17,17,20,3,5,8,9,17,16
433,15,6,2,22,13,13,11,16,17,20,4,6,8,10,18,16
434,16,6,3,22,13,13,12,15,18,20,5,7,7,11,19,16
435,16,7,4,23,14,12,12,15,18,21,6,8,7,12,19,17
436,16,8,5,23,15,12,12,15,18,22,7,9,7,13,19,17
437,16,8,6,23,15,12,12,15,19,22,8,10,6,14,20,17
438,17,8,6,23,15,11,12,15,19,22,9,11,5,15,21,18
439,18,9,6,23,16,11,13,14,19,23,10,11,5,15,21,18
440,19,9,6,24,17,11,13,13,20,23,10,11,5,15,21,18
441,20,9,7,24,18,10,13,12,21,23,10,12,5,16,22,19
442,21,10,7,24,18,9,14,11,21,23,11,13,5,16,22,19
443,21,10,7,25,18,9,14,11,21,24,12,14,4,16,22,19
444,21,10,8,24,18,9,14,11,22,24,12,14,4,17,21,20
445,22,11,8,23,19,9,15,10,22,24,12,14,4,17,20,20
446,22,12,8,22,19,8,15,10,22,23,13,15,3,17,20,20
447,22,13,9,22,19,8,15,10,23,22,14,16,3,17,20,21
448,23,14,10,22,19,8,16,9,23,21,14,16,3,17,20,22
449,24,15,11,21,19,7,17,9,23,20,14,16,2,18,20,22
450,24,16,11,20,20,7,17,9,24,19,15,17,2,18,20,22
451,24,16,11,19,20,7,17,8,24,18,15,18,2,18,19,23
452,23,16,12,18,20,6,18,8,24,18,15,19,1,19,18,23
453,22,17,13,17,20,6,19,8,25,18,16,19,1,19,18,23
454,22,17,14,16,20,6,20,7,25,17,17,19,1,19,18,24
455,22,17,15,15,21,5,21,7,25,16,18,20,2,20,17,25
456,21,18,15,14,22,5,22,7,24,15,19,20,3,21,16,25
457,20,18,15,13,22,5,22,7,23,14,20,20,4,21,16,25
458,19,18,16,13,22,4,22,7,22,14,20,21,5,21,16,25
459,18,17,16,13,23,3,23,7,21,14,20,22,5,21,15,25
460,17,16,16,12,23,2,24,7,20,14,21,23,5,22,14,24
461,16,16,17,11,23,2,24,6,19,14,21,24,5,22,14,23
462,15,16,17,11,24,2,24,6,18,13,21,25,6,22,14,22
463,15,16,17,11,24,1,24,6,17,12,22,25,6,23,13,21
464,15,16,18,10,24,1,25,5,16,12,23,25,6,23,13,21
465,14,15,18,10,25,1,25,4,15,12,23,24,7,23,13,21
466,13,14,18,10,25,2,25,4,14,11,23,23,7,24,12,20
467,12,13,19,9,25,3,24,4,13,11,24,22,7,25,11,19
468,11,13,19,8,24,3,24,3,12,11,25,21,8,25,10,18
469,10,13,19,8,23,3,24,2,11,10,25,20,8,25,10,17
470,9,12,20,8,22,3,23,2,11,10,25,19,8,24,10,17
471,8,12,20,7,22,3,23,2,11,10,24,18,9,23,9,17
472,7,12,20,7,22,4,23,2,11,9,24,17,9,22,8,16
473,7,11,20,7,21,5,22,2,11,9,24,16,9,21,8,16
474,7,10,21,6,20,6,21,1,11,9,24,15,10,20,8,16
475,6,9,22,6,20,7,20,1,11,8,23,15,10,19,7,15
476,6,9,23,6,20,8,19,1,11,7,22,15,10,19,7,15
477,6,9,24,5,19,9,18,2,10,7,22,15,11,19,7,15
478,5,8,24,4,18,9,18,3,10,7,22,15,11,18,6,14
479,5,8,24,4,17,9,18,4,10,8,21,14,11,18,5,13
480,5,8,25,4,16,10,17,5,9,9,21,14,12,18,4,12
481,5,8,25,3,16,11,16,6,9,10,21,14,12,17,3,12
482,5,8,25,3,16,12,16,6,9,11,21,13,12,17,2,12
483,5,7,24,3,16,13,16,6,8,12,21,12,13,17,2,11
484,4,6,23,3,16,14,16,7,7,13,20,11,13,16,2,10
485,3,5,22,2,15,14,16,8,6,14,20,11,13,16,2,9
486,2,4,22,2,14,14,15,8,6,15,20,11,14,16,2,8
487,2,4,22,2,13,15,14,8,6,16,19,11,14,15,1,7
488,2,4,22,1,13,15,14,8,6,16,19,10,14,14,1,7
489,2,3,22,1,13,15,14,9,6,16,19,9,15,14,1,7
490,3,2,22,1,12,16,13,10,6,16,18,9,15,14,1,6
491,4,2,21,2,12,16,13,11,5,16,17,9,15,13,2,6
492,4,2,20,3,12,16,13,12,5,17,16,9,15,12,2,6
493,4,3,20,3,11,17,12,13,5,17,15,8,15,11,2,5
494,5,4,20,3,11,17,11,14,4,17,14,7,16,10,3,5
495,6,5,19,4,11,17,11,15,4,18,13,7,17,9,4,5
496,6,6,18,5,10,18,11,16,4,18,12,7,17,9,5,4
497,6,7,18,6,9,19,10,17,3,18,11,6,17,9,6,4
498,7,8,18,6,9,20,9,18,3,19,10,5,18,8,7,4
499,8,9,17,6,9,20,9,19,3,19,9,4,18,7,8,4
500,8,10,17,7,8,20,9,20,2,19,9,4,18,7,9,3
501,8,10,17,8,7,21,8,21,2,19,9,4,19,7,10,2
502,9,10,16,9,6,22,8,21,2,19,8,4,19,6,11,3
503,9,11,16,10,5,22,8,21,2,20,7,3,19,5,11,4
504,9,11,16,10,5,22,7,21,2,20,6,2,20,5,11,5
505,10,11,15,10,5,23,7,22,1,20,6,1,20,5,12,6
506,11,12,15,11,4,23,7,22,1,21,6,1,20,4,13,7
507,11,12,15,11,4,23,6,22,1,21,5,1,21,3,13,8
508,11,12,14,11,4,24,6,23,2,21,4,2,22,2,13,8
509,12,13,13,12,5,24,6,23,3,22,3,3,22,1,14,8
510,12,14,13,12,6,24,5,23,4,23,3,3,22,1,15,9
511,12,14,13,12,7,25,5,24,5,23,3,3,23,1,16,10
512,12,14,12,13,7,25,5,24,6,23,2,4,23,1,17,10
513,12,15,11,13,7,25,4,24,7,24,2,5,23,1,17,10
514,13,15,10,13,8,24,3,24,8,24,2,6,24,2,17,11
515,14,15,10,14,9,23,2,24,8,24,2,7,24,3,18,11
516,15,16,10,14,9,22,2,25,8,25,1,7,24,4,19,11
517,16,16,9,14,9,22,2,25,8,25,1,7,25,4,19,11
518,17,16,8,15,10,22,3,25,8,25,1,8,25,4,19,12
519,17,17,8,15,10,21,3,24,9,24,2,9,25,5,20,12
520,17,17,8,15,10,21,3,23,9,23,3,9,24,5,21,12
521,18,17,7,16,11,21,4,23,9,22,4,9,23,5,21,13
522,19,18,7,16,11,21,4,23,10,21,5,10,22,6,21,14
523,20,18,7,16,11,20,4,22,11,20,6,11,21,6,22,15
524,21,18,6,16,11,19,5,21,12,19,7,12,20,6,22,15
525,21,19,6,16,12,18,5,20,13,18,8,13,20,7,22,15
526,21,20,6,17,13,17,5,20,13,17,9,14,20,8,23,16
527,20,21,5,17,14,17,6,20,13,16,9,15,19,9,23,17
528,19,21,5,17,14,17,7,19,14,15,9,15,18,10,23,18
529,18,21,5,18,14,17,8,18,15,14,10,15,17,11,24,18
530,17,21,4,18,15,17,8,17,15,13,11,16,16,12,25,18
531,16,21,4,18,16,16,8,16,15,13,11,17,16,12,25,19
532,16,21,4,19,16,15,9,15,16,13,11,18,16,12,25,19
533,16,22,3,19,16,14,10,14,17,12,11,19,15,13,24,19
534,15,22,3,19,17,13,10,13,17,12,12,20,15,13,23,20
535,14,22,3,20,18,13,10,12,17,12,13,21,15,13,23,21
536,13,23,2,21,18,13,10,11,18,11,13,21,14,14,23,22
537,13,23,2,22,18,12,11,10,19,11,13,21,13,15,23,22
538,13,23,2,22,19,11,11,9,19,11,14,21,12,16,23,22
539,12,24,1,22,19,10,11,9,19,10,15,21,11,16,22,23
540,12,24,1,23,19,10,12,9,20,10,15,22,11,16,22,24
541,12,24,1,24,19,10,13,8,20,10,15,22,11,17,22,25
542,11,24,2,25,19,9,14,8,20,10,16,22,10,17,21,25
543,10,25,2,25,20,8,14,8,20,9,16,23,9,17,21,25
544,10,25,2,25,20,7,14,8,19,9,16,23,9,18,21,24
545,10,25,3,24,20,7,15,7,18,9,17,23,9,18,20,23
546,9,24,4,24,20,7,16,6,17,8,17,24,8,18,19,22
547,9,23,5,24,20,7,17,6,16,7,17,25,8,19,18,22
548,9,22,6,23,21,7,17,6,16,7,18,25,8,19,17,22
549,8,21,7,22,21,6,17,5,16,7,19,25,7,19,16,21
550,7,20,8,21,21,6,18,5,16,6,19,24,6,19,16,20
551,6,19,9,20,22,6,18,5,16,6,19,23,6,20,16,19
552,5,18,9,19,22,5,18,5,15,6,20,22,6,21,15,18
553,4,17,9,18,22,5,19,4,15,5,21,21,5,21,15,17
554,3,17,9,17,23,5,19,4,15,5,21,20,5,21,15,16
555,3,17,10,16,23,4,19,4,14,5,21,19,5,22,14,15
556,3,16,10,15,23,4,20,3,14,4,22,18,4,22,14,15
557,2,16,10,15,24,4,20,3,14,4,23,17,4,22,14,15
558,2,16,11,15,24,3,20,3,13,4,23,17,4,23,13,14
559,2,16,12,14,24,2,21,2,12,3,23,17,3,23,13,13
560,1,15,13,13,25,2,21,1,12,2,24,16,3,23,13,13
561,1,15,14,12,25,2,21,1,12,1,24,15,3,24,12,13
562,1,15,14,12,25,2,21,1,11,1,24,14,2,25,12,12
563,2,15,14,12,24,2,22,2,10,1,25,13,2,25,12,12
564,3,15,15,11,23,1,22,3,9,2,25,12,2,25,11,12
565,4,15,16,10,23,1,22,4,9,3,25,11,1,24,11,11
566,5,15,16,10,23,1,23,5,9,4,25,10,1,23,11,10
567,6,14,16,10,22,2,24,5,8,5,25,9,1,22,10,10
568,6,13,17,9,21,2,24,5,8,6,24,8,2,21,9,10
569,6,12,17,8,21,2,24,6,8,7,24,7,3,20,9,9
570,7,12,17,8,21,3,23,7,7,8,24,7,4,20,9,9
571,8,12,18,8,21,4,22,8,7,9,23,7,5,20,8,9
572,9,11,18,7,21,4,21,9,7,10,23,6,5,19,8,8
573,9,11,18,6,20,4,20,9,6,11,23,5,5,18,8,8
574,9,11,19,6,20,4,19,9,5,12,22,4,6,18,7,8
575,10,10,19,6,20,5,18,10,5,13,21,4,6,18,7,7
576,11,10,19,5,20,6,18,11,5,14,21,4,6,18,7,7
577,11,10,20,4,20,7,18,12,4,14,21,3,6,17,6,7
578,11,9,20,4,20,8,17,13,3,14,20,3,6,17,6,6
579,12,9,20,4,19,8,16,13,2,15,19,3,7,17,6,5
580,12,9,21,3,19,8,16,13,2,16,18,2,7,16,5,5
581,12,8,22,3,19,9,16,14,2,16,17,1,7,15,5,5
582,12,8,22,3,18,10,15,15,1,16,16,1,8,15,5,4
583,13,8,22,3,17,10,15,15,1,17,15,1,9,15,4,3
584,13,7,23,2,17,10,15,15,1,18,14,2,9,14,4,2
585,13,7,24,2,17,11,14,16,2,19,13,3,9,14,4,2
586,13,7,24,2,16,12,13,17,3,19,13,4,10,14,4,2
587,13,6,24,3,16,13,12,18,3,19,13,5,11,13,3,1
588,13,6,25,4,16,13,11,18,3,20,12,5,12,12,3,1
589,14,6,25,5,15,13,11,18,4,21,11,5,13,11,3,1
590,15,5,25,6,15,14,11,19,4,22,11,6,14,10,2,2
591,16,5,25,7,15,15,10,19,4,22,11,7,14,9,2,3
592,17,5,24,8,14,15,9,19,5,22,10,8,14,9,2,4
593,17,4,23,9,14,15,9,20,6,23,9,8,15,9,1,5
594,17,3,22,10,14,16,9,20,7,23,9,8,15,8,1,6
595,18,3,21,11,13,16,8,20,7,23,9,9,15,8,1,7
596,18,3,21,12,12,16,8,21,7,24,8,10,16,8,2,8
597,18,4,21,12,12,17,8,21,8,24,7,11,16,7,3,9
598,19,5,20,12,12,18,7,21,9,24,6,12,16,6,4,10
599,19,6,19,13,11,18,7,21,10,25,6,12,17,5,5,11
600,19,7,18,14,11,18,7,21,10,25,6,12,17,4,5,12
601,20,8,17,15,11,19,6,21,10,25,5,13,17,4,5,12
602,21,9,17,16,11,19,6,21,11,25,4,14,18,4,6,12
603,21,9,17,17,11,19,6,22,11,25,3,15,18,3,7,13
604,21,9,16,18,10,20,5,23,11,24,2,15,18,3,7,13
605,22,10,15,18,10,20,5,23,12,23,2,15,19,3,7,13
606,23,11,14,18,10,20,5,23,12,22,2,16,19,2,8,14
607,23,12,13,18,9,21,5,24,12,21,2,17,19,2,9,14
608,23,13,12,18,9,21,4,24,13,20,1,17,19,2,9,14
609,24,13,11,19,9,21,4,24,14,20,1,17,19,2,9,15
610,24,13,10,19,8,21,4,25,14,20,1,18,20,2,10,15
611,24,14,10,19,8,22,4,25,14,19,2,18,21,2,10,15
612,23,15,10,20,8,22,3,25,15,18,3,18,21,3,10,15
613,22,16,10,20,7,22,3,25,16,17,4,17,21,4,11,16
614,21,17,10,20,6,23,3,25,17,16,4,16,22,5,11,16
615,20,17,9,21,6,23,2,24,17,15,4,15,23,6,11,16
616,20,17,9,21,6,23,2,23,17,14,5,14,23,6,11,17
617,20,18,9,21,5,24,2,22,18,13,5,13,23,6,12,17
618,19,18,8,22,5,25,1,22,19,12,5,13,24,7,12,17
619,19,18,8,22,5,25,1,22,19,12,6,13,25,7,12,18
620,19,19,8,22,4,25,1,22,19,12,7,12,25,7,13,18
621,18,20,7,23,4,24,2,22,20,11,8,11,25,8,14,18
622,17,20,7,23,4,23,3,21,20,10,9,11,24,8,14,19
623,16,20,7,23,3,22,3,20,20,10,10,11,23,8,14,19
624,16,21,6,24,3,21,3,20,21,10,11,10,22,9,14,19
625,16,22,6,25,3,21,4,20,22,9,12,9,21,10,15,20
626,16,22,6,25,2,21,5,19,23,9,12,8,20,10,15,20
627,15,22,6,25,2,20,6,19,23,9,12,8,19,10,15,20
628,15,22,5,24,2,20,7,19,23,8,12,8,18,11,16,21
629,15,23,5,23,1,20,8,18,24,7,12,7,17,12,16,21
630,14,23,5,22,1,19,9,17,24,7,13,7,16,13,16,21
631,13,23,4,21,1,19,10,17,24,7,14,7,15,14,17,22
632,13,22,4,20,1,19,10,17,25,6,15,6,15,15,17,23
633,13,21,4,20,1,18,10,17,25,6,15,6,15,16,17,23
634,12,20,4,20,2,18,11,16,25,6,15,6,14,16,18,23
635,12,19,3,19,3,18,11,15,25,5,16,5,13,16,18,24
636,12,18,2,18,4,17,11,14,24,5,16,4,12,17,18,24
637,11,17,1,18,5,17,12,14,23,5,16,3,11,18,19,24
638,10,16,1,18,6,17,13,14,22,4,16,2,10,19,20,24
639,10,15,1,17,7,16,14,13,21,4,17,2,9,20,21,24
640,10,14,1,17,7,16,14,12,21,4,17,2,8,21,21,25
641,9,13,1,17,7,16,14,12,21,4,17,3,8,21,21,25
642,9,13,1,16,8,15,15,12,20,3,18,4,8,21,22,25
643,9,13,1,16,8,14,15,11,19,3,18,5,7,22,22,24
644,9,12,2,16,8,14,15,10,19,3,18,6,6,22,22,23
645,8,11,3,15,9,14,16,9,19,2,18,6,5,22,23,22
646,8,10,4,14,10,13,17,9,18,1,19,6,5,23,24,21
647,8,9,4,13,10,12,17,9,18,1,19,7,5,23,24,20
648,8,9,4,13,10,11,17,8,18,1,19,8,4,23,24,20
649,7,9,5,13,11,11,18,7,17,2,20,9,3,23,23,20
650,7,8,5,13,11,11,19,7,17,3,21,10,2,23,22,19
651,7,7,5,13,11,11,19,7,17,4,22,11,2,24,21,19
652,6,6,6,12,12,11,19,6,16,5,22,12,2,24,20,19
653,5,5,7,12,12,11,20,5,16,6,22,12,2,24,19,18
654,5,4,8,12,12,11,21,4,16,6,21,12,2,25,18,18
655,5,4,8,12,13,10,21,4,16,6,20,13,2,25,17,18
656,4,4,8,12,14,9,21,4,16,7,19,14,2,25,17,17
657,4,4,9,11,15,8,22,3,16,8,19,15,1,24,17,17
658,4,3,10,10,15,8,23,2,16,9,19,16,1,23,16,17
659,3,3,11,10,15,8,23,2,15,10,18,16,1,22,15,17
660,3,3,11,10,16,7,23,2,14,11,18,16,2,21,15,17
661,3,2,11,10,16,7,24,2,13,12,18,16,3,20,15,16
662,4,2,12,9,16,7,24,1,12,13,17,17,3,20,15,16
663,5,2,12,8,17,6,24,1,12,14,16,18,3,20,15,16
664,6,3,12,7,18,6,25,1,12,15,16,18,4,20,15,15
665,7,4,13,7,19,6,25,2,11,16,16,18,4,20,14,14
666,7,5,14,7,19,6,25,3,11,17,15,18,4,19,13,14
667,7,6,15,6,19,6,24,4,11,17,14,18,5,19,12,14
668,8,7,15,5,20,5,23,5,10,17,14,19,5,19,12,13
669,8,8,15,4,21,5,23,5,10,18,14,20,5,19,12,13
670,8,9,15,4,21,5,23,5,10,18,13,20,6,19,11,13
671,9,10,16,4,21,4,22,5,10,18,13,20,7,18,11,12
672,10,11,16,3,22,4,22,5,9,19,13,20,8,17,11,11
673,11,11,16,3,23,4,22,6,9,19,12,20,9,16,10,11
674,12,11,17,3,23,3,21,7,9,19,11,21,10,16,9,11
675,13,12,18,2,23,3,20,8,8,20,10,21,11,16,8,10
676,14,13,18,2,24,3,19,9,8,21,9,21,11,15,8,9
677,14,14,18,2,24,2,18,9,8,21,8,21,11,15,8,9
678,14,14,19,1,24,2,18,9,7,21,7,22,12,15,7,9
679,15,14,19,1,25,2,18,10,6,21,6,22,12,14,6,8
680,15,15,19,1,25,1,17,11,5,22,6,22,12,14,5,8
681,15,16,20,2,25,1,17,11,5,23,6,23,13,14,5,8
682,16,17,20,3,25,1,17,11,5,23,6,23,13,13,5,7
683,16,17,20,3,24,2,16,12,4,23,6,23,13,12,4,7
684,16,17,21,3,23,3,16,13,3,24,5,24,14,11,4,7
685,17,17,22,4,22,4,16,14,2,25,4,24,15,11,4,6
686,17,17,23,5,21,5,15,15,2,25,4,24,15,11,3,5
687,17,18,23,6,20,6,15,16,2,25,4,24,15,10,3,5
688,17,19,23,7,20,7,15,16,3,24,4,24,16,10,3,5
689,17,19,24,7,20,7,14,16,4,23,3,23,16,10,2,4
690,17,19,24,7,20,7,14,17,5,23,3,23,16,10,2,3
691,18,20,24,8,20,8,14,18,6,23,3,23,17,9,2,2
692,18,20,25,8,19,9,13,19,7,22,4,23,18,9,2,1
693,18,20,25,8,19,10,12,19,8,21,5,22,19,9,2,1
694,19,21,25,9,19,10,11,19,9,21,6,21,20,8,2,1
695,20,22,24,10,19,10,10,20,10,21,6,20,20,8,2,2
696,20,22,23,11,18,11,9,21,10,20,6,19,20,8,1,3
697,20,22,22,12,18,12,8,21,10,19,7,19,21,7,1,4
698,21,23,21,12,18,13,7,21,11,18,8,19,21,6,1,5
699,22,23,20,12,17,13,6,22,11,17,9,18,21,6,2,6
700,22,23,19,13,17,13,6,22,11,16,9,17,22,6,3,7
701,22,24,19,14,17,14,6,22,12,16,9,16,22,5,4,8
702,23,24,19,15,16,15,5,23,13,16,9,15,22,5,5,9
703,24,24,18,15,16,16,4,24,14,15,10,14,22,5,6,9
704,24,25,17,15,16,16,3,25,14,14,11,14,23,4,7,9
705,24,25,16,16,15,16,3,25,14,13,11,14,24,4,7,10
706,23,25,15,17,14,17,3,25,15,12,11,13,25,4,7,10
707,22,24,15,17,13,18,4,24,16,12,12,12,25,3,8,10
708,21,23,15,17,12,18,5,23,16,12,12,11,25,3,9,11
709,21,22,14,18,11,18,6,22,16,11,12,10,24,3,10,12
710,21,22,13,18,10,19,7,21,16,10,13,10,23,2,11,13
711,20,22,13,18,9,19,8,20,16,10,13,10,23,2,11,13
712,20,21,13,19,9,19,9,20,17,10,13,9,23,2,11,13
713,20,21,12,19,9,20,10,20,17,9,14,9,22,3,12,14
714,19,21,11,19,8,20,10,19,17,9,15,9,21,3,13,15
715,18,21,10,19,8,20,10,19,18,9,15,8,20,3,13,16
716,17,20,9,19,8,21,10,19,19,8,15,7,19,4,13,16
717,17,19,8,20,7,21,10,18,19,7,16,6,18,5,14,16
718,17,18,8,21,7,21,10,18,19,6,16,5,17,6,14,17
719,16,17,8,21,7,22,10,18,20,5,16,4,16,7,14,18
720,15,16,7,21,6,22,9,17,20,5,17,4,15,7,15,19
721,14,15,6,22,6,22,9,16,20,5,18,4,14,7,16,19
722,13,14,6,22,6,23,9,15,21,4,18,3,13,8,16,19
723,13,14,6,22,5,24,8,14,21,4,18,3,13,8,16,19
724,13,14,5,22,5,25,8,13,21,4,18,3,13,8,17,19
725,12,14,4,23,5,25,8,13,22,3,18,2,12,8,17,20
726,11,13,4,23,4,25,7,13,22,3,19,2,11,8,17,20
727,10,13,4,23,3,24,7,12,22,3,19,2,11,9,18,20
728,9,13,3,23,2,24,7,11,23,4,19,2,11,9,18,19
729,8,12,3,24,2,24,6,10,23,5,20,3,10,9,18,18
730,7,11,3,24,2,23,6,9,23,6,21,3,9,10,19,17
731,6,10,2,24,3,22,6,8,24,7,21,3,8,10,20,17
732,5,10,2,25,4,22,5,7,24,8,21,4,7,10,20,17
733,4,10,2,25,5,22,4,7,24,9,21,4,7,11,20,16
734,3,9,2,25,6,21,3,7,25,10,21,4,7,11,21,15
735,3,8,1,24,7,20,3,6,25,11,22,5,6,11,21,15
736,3,7,1,23,7,19,3,5,25,12,22,5,5,12,21,15
737,2,6,1,22,7,19,4,5,24,12,22,5,4,13,22,14
738,2,5,2,22,8,19,4,5,23,12,23,6,3,13,23,14
739,2,5,3,22,8,18,4,6,22,13,24,7,2,13,23,14
740,1,5,4,21,8,18,5,7,21,14,25,8,2,14,23,13
741,1,5,5,21,9,18,6,8,20,15,25,9,2,15,22,13
742,1,5,6,21,9,17,6,9,19,16,25,9,3,16,21,13
743,2,5,7,20,9,16,6,10,18,16,24,9,4,16,20,12
744,3,4,8,20,10,15,6,11,18,16,23,10,5,16,20,12
745,3,4,8,20,10,14,6,11,18,17,22,11,6,17,20,12
746,3,4,8,19,10,13,7,11,17,17,22,12,7,17,19,11
747,4,3,9,18,11,13,7,11,16,17,22,12,8,17,18,10
748,4,3,9,17,12,13,7,11,16,18,21,12,8,18,18,10
749,4,3,9,16,12,12,8,11,16,19,20,12,8,19,18,10
750,5,2,10,15,12,11,8,11,15,20,19,12,9,19,18,9
751,6,2,11,14,13,11,8,11,15,20,18,13,10,19,18,8
752,6,2,12,13,14,11,8,11,15,20,17,14,11,20,17,7
753,6,1,13,13,14,10,9,11,14,21,17,14,12,21,16,6
754,7,1,14,13,14,10,9,11,14,21,17,14,13,21,16,6
755,7,1,14,12,15,10,9,11,14,21,16,15,13,21,16,6
756,7,2,14,12,15,9,10,11,13,22,16,16,13,21,15,5
757,7,3,15,12,15,9,10,11,12,23,16,17,13,22,15,4
758,7,3,15,11,16,9,10,11,12,23,15,17,13,23,15,4
759,8,3,15,10,17,8,11,11,12,23,15,17,14,23,15,4
760,8,3,16,9,17,8,12,11,11,24,15,17,15,23,15,3
761,8,4,16,8,17,8,12,10,11,24,15,18,16,23,14,3
762,9,5,16,7,18,7,12,10,11,24,15,18,17,23,14,3
763,10,5,17,6,19,6,12,10,10,25,14,18,18,23,14,2
764,11,5,17,6,20,6,13,11,9,25,13,19,19,23,14,1
765,12,6,17,6,20,6,13,12,8,25,13,19,20,24,14,1
766,13,6,18,6,20,5,13,13,7,24,13,19,21,24,14,1
767,14,6,19,5,21,4,14,14,7,23,12,20,21,24,13,2
768,15,7,20,5,21,4,15,15,7,22,12,20,21,23,13,3
769,15,7,21,5,21,4,16,16,7,21,12,20,20,22,13,4
770,15,7,21,4,20,3,17,16,6,21,12,21,19,21,12,5
771,16,8,21,4,19,3,17,16,5,21,12,21,19,21,11,5
772,17,8,22,4,18,3,17,17,4,20,11,21,19,21,11,5
773,18,8,22,3,17,2,18,18,3,20,11,22,18,20,11,6
774,19,9,22,3,17,1,19,18,2,20,11,22,18,19,11,6
775,19,9,23,3,17,1,19,18,2,19,10,22,18,18,11,6
776,19,9,23,3,17,1,19,18,2,18,10,23,17,17,10,7
777,20,10,23,3,16,2,20,19,2,17,10,23,16,16,10,7
778,21,10,24,2,16,2,20,20,2,16,9,23,15,15,10,7
779,21,10,24,2,16,2,20,20,1,15,9,24,15,14,9,8
780,21,11,24,2,15,2,19,20,1,15,9,24,15,14,9,9
781,22,12,25,3,15,2,18,20,1,15,8,24,14,14,9,10
782,22,12,25,4,15,3,17,20,2,14,8,23,14,13,8,11
783,22,12,25,5,14,3,17,20,3,14,8,22,14,13,7,12
784,22,13,24,6,14,3,17,20,4,14,7,21,13,13,7,13
785,23,13,23,7,14,4,16,21,4,13,7,21,13,12,7,14
786,24,13,23,8,13,4,16,21,4,12,7,21,13,11,6,14
787,24,14,23,9,12,4,16,21,4,11,6,20,12,10,5,14
788,24,14,22,10,11,5,15,21,4,11,5,19,12,9,4,15
789,25,14,22,10,10,6,15,21,4,11,4,19,12,9,4,16
790,25,15,22,10,10,7,15,22,4,10,3,19,12,9,4,17
791,25,16,21,11,10,8,14,23,4,9,2,18,12,8,3,17
792,25,16,20,12,9,9,14,24,5,9,2,18,11,8,3,17
793,25,16,20,12,9,10,14,24,5,9,2,18,11,8,3,18
794,24,17,20,12,9,11,13,24,5,8,1,17,11,8,2,18
795,23,18,20,12,8,12,12,25,6,7,1,16,10,7,1,18
796,22,18,20,12,7,12,11,25,6,6,1,15,9,6,1,19
797,21,18,19,13,7,12,11,25,6,5,2,15,8,5,1,19
798,21,18,19,14,7,13,11,24,7,4,3,15,8,5,2,19
799,21,19,19,14,7,13,10,24,7,4,4,14,8,5,2,20
800,20,20,18,14,7,13,10,24,7,4,5,13,8,4,2,20
801,20,21,17,15,6,14,10,24,8,3,6,13,8,4,3,20
802,20,21,16,16,5,14,9,23,9,2,6,13,7,4,3,21
803,19,21,16,17,4,14,8,22,10,2,6,12,7,3,3,21
804,18,22,16,17,4,15,8,22,11,2,7,11,7,2,4,21
805,17,22,15,17,4,15,8,22,11,1,8,10,6,1,5,22
806,16,22,15,16,3,15,7,21,11,1,9,9,6,1,5,22
807,15,23,15,15,3,16,7,20,12,1,9,8,6,1,5,22
808,14,23,14,14,3,16,7,20,12,2,9,8,5,2,6,23
809,13,23,14,13,3,16,6,20,12,3,10,8,5,3,7,23
810,13,24,14,12,2,17,6,19,13,4,11,7,5,3,8,23
811,13,24,13,11,2,17,6,18,14,5,12,7,4,3,9,24
812,12,24,13,10,2,17,5,18,14,5,13,7,4,3,10,24
813,12,25,13,10,2,18,4,18,14,5,14,6,4,3,11,24
